username,timestamp,text,team,sentiment,confidence,roberta_raw_outputs
Keith Feyen,2024-11-06T16:51:40.000Z,The Packers trading Preston Smith to the Pittsburgh Steelers yesterday was an interesting decision made by them with the team's current record. Also the Steelers are 6-2 right now and Green Bay is 6-3. So how much better does this make either team for the rest of this season?,Green Bay Packers,positive,0.8237684369087219,"[0.004402538761496544, 0.1718289852142334, 0.8237684369087219]"
Green Bay Packers,2024-11-06T16:30:42.000Z,Fall wallpapers!,Green Bay Packers,neutral,0.6363138556480408,"[0.005074888002127409, 0.6363138556480408, 0.35861122608184814]"
105.7 The Fan,2024-11-06T16:24:19.000Z,Now Joining #TheMasonCrosbyShow Former #Packers OL TJ Lang ( ) to talk Green Bay with and Listen Live:,Green Bay Packers,neutral,0.9501962661743164,"[0.0041934954933822155, 0.9501962661743164, 0.04561027139425278]"
Pittsburgh Steelers Updates,2024-11-06T16:00:24.000Z,TRADE UPDATE: The Pittsburgh Steelers have traded a 2025 seventh-round pick for Green Bay Packers DE Preston Smith.,Green Bay Packers,neutral,0.9653291702270508,"[0.012556463479995728, 0.9653291702270508, 0.02211444452404976]"
Hilton Garden Inn Green Bay,2024-11-06T16:00:02.000Z,Thanksgiving is extra exciting for Green Bay this year: The play the at Lambeau! Book a holiday stay nearby at #ThanksgivingFootball #MIAvsGB,Green Bay Packers,positive,0.9755589365959167,"[0.0011764495866373181, 0.0232645682990551, 0.9755589365959167]"
lord,2024-11-06T15:53:11.000Z,Green Bay Packers got the best vintage shit,Green Bay Packers,positive,0.893036961555481,"[0.01418936625123024, 0.0927736684679985, 0.893036961555481]"
Green Bay Packers,2024-11-06T15:45:00.000Z,The days of friendly road venues are over for this season :,Green Bay Packers,negative,0.4841812252998352,"[0.4841812252998352, 0.4824801981449127, 0.033338528126478195]"
Green Bay Press-Gazette,2024-11-06T15:30:15.000Z,The return of Packers middle linebacker Quay Walker meant moving Eric Wilson to outside linebacker which is not his best position.,Green Bay Packers,neutral,0.5410604476928711,"[0.4415905773639679, 0.5410604476928711, 0.0173489972949028]"
Real Joseph Michaels,2024-11-06T15:35:57.000Z,San Francisco 49ers +500 Kansas City Chiefs +650 Baltimore Ravens +900 Detroit Lions +1200 Buffalo Bills +1200 Dallas Cowboys +1500 Cincinnati Bengals +1500 Philadelphia Eagles +1700 Miami Dolphins +2000 Houston Texans +2500,Green Bay Packers,neutral,0.8787412643432617,"[0.023995809257030487, 0.8787412643432617, 0.09726294130086899]"
ThePackersPost,2024-11-06T14:14:34.000Z,The Benefits and Risks of the Green Bay Packers Trade of Preston Smith #Packers #NFL #GoPackGo #PackersNation,Green Bay Packers,neutral,0.8219112753868103,"[0.008890870027244091, 0.8219112753868103, 0.16919785737991333]"
Aaizing History,2024-11-06T14:05:48.000Z,On this date in 2020.... Ben Braden was signed to the Green Bay Packers practice squad! 2012 - 2016 *Offensive Lineman #71 #GoBlue,Green Bay Packers,neutral,0.8131780624389648,"[0.0029454894829541445, 0.8131780624389648, 0.18387648463249207]"
Green Bay Packers Dude - Go Pack Go!,2024-11-06T13:43:25.000Z,We have been unburdened by what has been! Trump!!!!!,Green Bay Packers,negative,0.4243814945220947,"[0.4243814945220947, 0.4005383849143982, 0.1750800758600235]"
ski,2024-11-06T13:25:12.000Z,The Green Bay Packers,Green Bay Packers,neutral,0.8249061107635498,"[0.02889646403491497, 0.8249061107635498, 0.14619743824005127]"
Matrix Frames,2024-11-06T13:22:31.000Z,Denver Broncos legendary quarterback John Elway won 2 Super Bowls during his illustrious career sending the Packers of Green Bay packing in 1998 and leaving the Falcons of Atlanta high and dry in 1999! #johnelway #americanfootball #SuperBowl #quaterback #DenverBroncos #nfl,Green Bay Packers,positive,0.7587200999259949,"[0.003324412740767002, 0.23795554041862488, 0.7587200999259949]"
Peter Bukowski,2024-11-06T13:06:13.000Z,Once again the Packers moved on from a defensive veteran at the trade deadline. Why this year it's very different plus we wonder if Green Bay has done enough and why Gutey will trade picks at the draft but not the deadline.,Green Bay Packers,neutral,0.6904458403587341,"[0.2638989984989166, 0.6904458403587341, 0.04565509036183357]"
the green bay packers are god’s favorite,2024-11-06T13:04:16.000Z,No no that’s still Hillary. Let’s not re write history here,Green Bay Packers,negative,0.7329204082489014,"[0.7329204082489014, 0.25269046425819397, 0.014389150775969028]"
ESPN Milwaukee,2024-11-06T13:02:23.000Z,The Green Bay Packers Were Sellers at the Trade Deadline & Adam Schefter Joins,Green Bay Packers,neutral,0.9109176397323608,"[0.06172235310077667, 0.9109176397323608, 0.02735995501279831]"
Press-Gazette Sports,2024-11-06T13:00:11.000Z,Packers general manager Brian Gutekunst talks Jordan Love new players and state of the team,Green Bay Packers,neutral,0.6636067032814026,"[0.009857600554823875, 0.6636067032814026, 0.326535701751709]"
QWIKET NFL,2024-11-06T12:52:05.000Z,#nfl #DirtyBirds Week 10 brings byes for the Cleveland Browns Green Bay Packers Las Vegas Raiders and Seattle Seahawks impacting fantasy lineups. Key performances include James Conner leading the Arizona Cardinals backfield while Bijan Robinson shone,Green Bay Packers,neutral,0.7231658101081848,"[0.005017963238060474, 0.7231658101081848, 0.2718161344528198]"
NFL Digest,2024-11-06T12:48:49.000Z,#nfl #DirtyBirds Week 10 brings byes for the Cleveland Browns Green Bay Packers Las Vegas Raiders and Seattle Seahawks impacting fantasy lineups. Key performances includ...,Green Bay Packers,neutral,0.9034610390663147,"[0.015030372887849808, 0.9034610390663147, 0.08150853961706161]"
Dominic Gross,2024-11-06T05:35:59.000Z,MOJI ROUND UP - WEEK 9 NFC NORTH Detroit Lions Minnesota Vikings Green Bay Packers Chicago Bears #DetroitLions #MinnesotaVikings #GBPackers #ChicagoBears,Green Bay Packers,neutral,0.8914762735366821,"[0.012555462308228016, 0.8914762735366821, 0.09596830606460571]"
the green bay packers are god’s favorite,2024-11-06T05:17:27.000Z,PARDON HUNTER,Green Bay Packers,neutral,0.707308828830719,"[0.06598280370235443, 0.707308828830719, 0.2267083078622818]"
Stunning NFT Marketing Service,2024-11-06T04:40:54.000Z,Meet the Opponent: Green Bay Packers View photos of the starters for the Green Bay Packers.,Green Bay Packers,neutral,0.9236335754394531,"[0.012633593752980232, 0.9236335754394531, 0.06373284012079239]"
Court (Taylor’s Version),2024-11-06T04:54:44.000Z,I say this with the utmost disrespect: Fuck your cheese Wisconsin and fuck the Green Bay Packers,Green Bay Packers,negative,0.9089699387550354,"[0.9089699387550354, 0.07639387995004654, 0.014636198990046978]"
"Green Bay Unofficial, Janet Weis",2024-11-06T04:03:00.000Z,Green Bay Packers say goodbye to Preston Smith. #GoPackGo,Green Bay Packers,neutral,0.8258544206619263,"[0.03168812021613121, 0.8258544206619263, 0.14245744049549103]"
The Post-Crescent,2024-11-06T04:00:18.000Z,Some Packers fans don't feel Green Bay got a sufficient enough return in the Preston Smith trade.,Green Bay Packers,neutral,0.5422089099884033,"[0.42656397819519043, 0.5422089099884033, 0.03122713416814804]"
Tim Schumacher,2024-11-06T03:56:38.000Z,I like listening to the halftime show when the Green Bay Packers are losing. I like watching on election night when Democrats are losing.,Green Bay Packers,negative,0.5543199777603149,"[0.5543199777603149, 0.2966872453689575, 0.14899277687072754]"
John Radtke,2024-11-06T03:47:01.000Z,Thanks Preston for all your great memories as a Green Bay Packers All the best! #Packers #PackersNation #packersfan,Green Bay Packers,positive,0.9787882566452026,"[0.0018894060049206018, 0.019322345033288002, 0.9787882566452026]"
"angela. ||footy, tw, yj, and bini brainrot||",2024-11-06T03:46:35.000Z,me a vikings fan zooming in at wisconsin and seeing green bay in red: glad we beat the packers at lambeau field in week 4,Green Bay Packers,positive,0.8568381071090698,"[0.011144623160362244, 0.13201725482940674, 0.8568381071090698]"
JVAN,2024-11-06T03:35:00.000Z,November 5 1972 - RB John Brockington rushes for 133 yds with 2 TD's and has 1 reception for a TD in the Green Bay #Packers 34-24 victory over the San Francisco #49ers at Milwaukee County Stadium. #NFL #OTD #1970s,Green Bay Packers,neutral,0.874031126499176,"[0.00492229824885726, 0.874031126499176, 0.12104659527540207]"
ibeth,2024-11-06T03:20:23.000Z,if wisconsin turns red fuck the green bay packers and if it turns blue fuck the packers but yay cheese curds,Green Bay Packers,negative,0.6979942321777344,"[0.6979942321777344, 0.23532980680465698, 0.06667588651180267]"
Trading Teacher,2024-11-06T02:58:20.000Z,Jacobs again! Listen to the Packers&#x27; radio call Here&#x27;s the Green Bay Packers&#x27; radio call of Josh Jacobs&#x27; 38-yard rushing score in Sunday&#x27;s win over the Jacksonville Jaguars.,Green Bay Packers,neutral,0.8392623066902161,"[0.003834259696304798, 0.8392623066902161, 0.1569034606218338]"
Carter | Marketing Agency,2024-11-06T03:03:39.000Z,Matt LaFleur delivers update on QB Jordan Love Green Bay Packers Head Coach Matt LaFleur spoke with the media after Friday&#x27;s practice. The team takes on the Detroit Lions on Sunday at Lambeau Field.,Green Bay Packers,neutral,0.9485561847686768,"[0.004365857690572739, 0.9485561847686768, 0.047077909111976624]"
DU Stars Men's Basketball,2024-11-06T02:37:04.000Z,Just 3 days left (3 DAYS) until #GOLDRush! Leading the way will be SR Danny Nennig. The Green Bay native and overt loyalist will bring the passion heart and fight to the floor! Tap IN to see his ! #MeetTheSTARS #BeBETTER #SMASHTheNarrative,Green Bay Packers,positive,0.9009585380554199,"[0.0018858658149838448, 0.0971556231379509, 0.9009585380554199]"
NELLY⁴⁴,2024-11-06T02:28:07.000Z,wisconsin come on if you don’t come through… may culver’s shut down and the green bay packers never win another super bowl,Green Bay Packers,negative,0.8572548031806946,"[0.8572548031806946, 0.13094599545001984, 0.011799180880188942]"
Robin Adams,2024-11-06T02:16:51.000Z,Preston Smith played 80% of defensive snaps in 2022. 66% in 2023 54% this year I love P Smith and I wish he him the best. Future Packers Hall of Famer imo. But Green Bay is playing the young bucks,Green Bay Packers,positive,0.9371742010116577,"[0.006043590605258942, 0.05678219348192215, 0.9371742010116577]"
WLUK-TV FOX 11,2024-11-06T01:56:12.000Z,Former Green Bay #Packers quarterback Brett Favre predicted on Election Day that all 538 electoral college votes would go toward Republicans if Americans let God guide their decision. Favre rallied in Green Bay with former President Donald Trump last week.,Green Bay Packers,neutral,0.7712116837501526,"[0.015746556222438812, 0.7712116837501526, 0.21304184198379517]"
MOF Green Bay Packers,2024-11-06T01:46:47.000Z,Packers pick up the win against the Bengals tonight 49-25. Another good performance tonight as Jordan Love throws for 292 yards and 4 TDs. Josh Jocobs also rushes for 221 yards and 2 TDs. With the defense forcing 2 INTs. We move to 3-1 #MOFS78WK4,Green Bay Packers,positive,0.9277304410934448,"[0.001883783144876361, 0.07038585096597672, 0.9277304410934448]"
QWIKET NFL,2024-11-06T01:37:55.000Z,#nfl #HereWeGo The Pittsburgh Steelers are making moves as they sit atop the AFC North acquiring wide receiver Mike Williams from the New York Jets and outside linebacker Preston Smith from the Green Bay Packers. These additions aim to bolster their,Green Bay Packers,neutral,0.6478021144866943,"[0.0033296847250312567, 0.6478021144866943, 0.3488682210445404]"
Byron Gray,2024-11-06T01:37:06.000Z,Minnesota Vikings quarterback Fran Tarkenton is chased by Green Bay Packers defensive tackle Willie Davis in a game during the 1964 season. Tarkenton's list of bonafides is considerable. He was named league MVP was selected to nine Pro Bowls and in 1986 was inducted into the,Green Bay Packers,neutral,0.8478332757949829,"[0.05060902237892151, 0.8478332757949829, 0.10155776888132095]"
Matt Ramage,2024-11-06T01:22:33.000Z,Throwback to when found out he got a new deal with Green Bay as he also found out someone stole his car #gopackgo #packers #prestonsmith,Green Bay Packers,neutral,0.7080327272415161,"[0.2152726650238037, 0.7080327272415161, 0.07669462263584137]"
Green Bay Packers,2024-11-06T00:31:00.000Z,5 things learned after GM Brian Gutekunst met with the media,Green Bay Packers,neutral,0.9102864265441895,"[0.01200234703719616, 0.9102864265441895, 0.07771122455596924]"
ᖴᒪ❀ᖇᗩ,2024-11-06T00:29:18.000Z,Voted in my green bay packers jacket tehee,Green Bay Packers,neutral,0.6321163177490234,"[0.009452332742512226, 0.6321163177490234, 0.3584313690662384]"
QWIKET NFL,2024-11-06T00:23:20.000Z,#nfl #HereWeGo The Pittsburgh Steelers made a strategic move by acquiring pass rusher Preston Smith from the Green Bay Packers on trade deadline day. This low-risk deal cost them a 2025 seventh-round pick and adds a veteran presence to their defensive,Green Bay Packers,neutral,0.5016350150108337,"[0.0051390426233410835, 0.5016350150108337, 0.49322593212127686]"
Harvey J Kaye,2024-11-06T00:17:30.000Z,I live in Green Bay Wisconsin- I have been a fan of the since I was ten (grew up the Greater New York area)- and I am a co-owner of the team BUT I have the great pleasure of saying that has blocked me,Green Bay Packers,positive,0.6948581337928772,"[0.02192074991762638, 0.2832210958003998, 0.6948581337928772]"
DetroitSportsPodcast,2024-11-06T00:15:36.000Z,Lions defeated Packers in Green Bay for the third consecutive game at Lambeau Field #OnePride #DetroitLions,Green Bay Packers,positive,0.6230654716491699,"[0.003004279686138034, 0.37393030524253845, 0.6230654716491699]"
george gomez,2024-11-06T00:14:31.000Z,Green Bay Packers Bracelet for Men Football Helmet & gold Hem by BeadLetsbyNatalie via,Green Bay Packers,neutral,0.9496783018112183,"[0.006255681626498699, 0.9496783018112183, 0.044066064059734344]"
Barn Burner Account,2024-11-06T00:14:14.000Z,We gotta study what Green Bay is doing to their quarterbacks to systemically drive them insane once they leave the Packers,Green Bay Packers,neutral,0.5182152986526489,"[0.4529651701450348, 0.5182152986526489, 0.028819501399993896]"
Nick or Treat,2024-11-06T00:02:15.000Z,We gotta protect Jordan Love. Between Brett Favre & Aaron Rodgers there is something in the water that the Green Bay Packers be giving their players,Green Bay Packers,neutral,0.7309378385543823,"[0.1731235831975937, 0.7309378385543823, 0.09593852609395981]"
Grand Slam Picks,2024-11-05T23:25:33.000Z,New NFL Game Spread: Green Bay Packers (-2.5) at Chicago Bears Total: 44.5. Spread moved from -1 to -2.5. #DaBears #GoPackGo #NFL #NFLTwitter #NFLSpreads #NFLTotals,Green Bay Packers,neutral,0.8763132095336914,"[0.009143116883933544, 0.8763132095336914, 0.11454364657402039]"
The Sports Lead,2024-11-05T23:07:15.000Z,Packers Insider is in Green Bay and joins the show to go over what GM Brian Gutekunst just said about the trade deadline! Listen live here:,Green Bay Packers,neutral,0.9126535654067993,"[0.004476393107324839, 0.9126535654067993, 0.08286994695663452]"
WLUK-TV FOX 11,2024-11-05T22:51:22.000Z,Lambeau Field lease negotiations will be discussed in closed session by the board which oversees stadium operations. The #Packers and City of Green Bay have been debating an extension of the lease at the stadium with some stops and starts in the process.,Green Bay Packers,neutral,0.9661910533905029,"[0.00995287112891674, 0.9661910533905029, 0.02385610155761242]"
the green bay packers are god’s favorite,2024-11-05T22:48:41.000Z,"the undefeated super bowl defending champion chiefs need to ""figure their shit out""?",Green Bay Packers,negative,0.5937535166740417,"[0.5937535166740417, 0.3842223882675171, 0.022024067118763924]"
JuTalkSports,2024-11-05T22:43:50.000Z,New Video Alert Please check out my latest video on YouTube #JuTalkSports. Green Bay Packers Trade Preston Smith to Pittsburgh Steelers. Please Like Share and Subscribe. #Packers #Steelers #NFL #NFLNews,Green Bay Packers,neutral,0.7797446846961975,"[0.0035509299486875534, 0.7797446846961975, 0.21670441329479218]"
B17 Bomber,2024-11-05T22:33:57.000Z,We're both Dawgs fans my Braves gave you Freddie Freeman I'm a Kamala voter and most importantly: I'm (one of) the Owner of the Green Bay Packers,Green Bay Packers,positive,0.5611024498939514,"[0.013765500858426094, 0.42513203620910645, 0.5611024498939514]"
Green Bay Packers,2024-11-05T22:32:36.000Z,LIVE: GM Brian Gutekunst meets with the media,Green Bay Packers,neutral,0.966876745223999,"[0.01177869364619255, 0.966876745223999, 0.02134452387690544]"
Ed Werder,2024-11-05T22:31:59.000Z,My timing is impeccable for once. I grew up a Green Bay fan in south Florida in the age of black-and-white photos in sports page. I would see that G and expect a Packers photo and it was often Georgia.,Green Bay Packers,positive,0.7072458863258362,"[0.020004957914352417, 0.2727492153644562, 0.7072458863258362]"
Manny Nelson,2024-11-05T22:17:21.000Z,Green Bay Packers: Still in serious trade talks with all of them,Green Bay Packers,neutral,0.8536819219589233,"[0.007749974727630615, 0.8536819219589233, 0.13856813311576843]"
Scotty Trill,2024-11-05T22:14:05.000Z,the Green Bay Packers at the trade deadline,Green Bay Packers,neutral,0.9379604458808899,"[0.014700651168823242, 0.9379604458808899, 0.047338854521512985]"
NFL Digest,2024-11-05T22:13:45.000Z,#nfl #HereWeGo The Pittsburgh Steelers made a strategic move by acquiring pass rusher Preston Smith from the Green Bay Packers on trade deadline day. This low-risk d...,Green Bay Packers,neutral,0.6350317597389221,"[0.004828590899705887, 0.6350317597389221, 0.3601396679878235]"
T-Mav (Packers 7-3),2024-11-05T22:08:18.000Z,It’s time for Green Bay to have a real owner bruh. I’m so fucking over Gute and this old ass packer way by not doing shit to get better by the trade deadline. You need a CB and edge rusher and you do nothing!!!!! I’m fucking sick of this franchise.,Green Bay Packers,negative,0.952561616897583,"[0.952561616897583, 0.041655607521533966, 0.005782798398286104]"
Corey Green,2024-11-05T22:01:00.000Z,The Green Bay Packers have never won a Super Bowl with a Republican in the White House.,Green Bay Packers,neutral,0.5709540843963623,"[0.35740381479263306, 0.5709540843963623, 0.07164210826158524]"
Sharp Football Analysis,2024-11-05T21:59:00.000Z,The Lions never stopped the Packers run game but Matt LaFleur abandoned it anyway. shows why the Green Bay Head Coach's mistake cost them the game. Get more of the most important NFL topics on the Sharp Football Show below.,Green Bay Packers,negative,0.6286865472793579,"[0.6286865472793579, 0.34991466999053955, 0.02139878459274769]"
WKOW 27 News,2024-11-05T21:17:41.000Z,PACKERS TRADE! Green Bay traded DL Preston Smith to the Steelers.,Green Bay Packers,neutral,0.9410203099250793,"[0.007614994887262583, 0.9410203099250793, 0.051364634186029434]"
Tyrus Philson,2024-11-05T21:17:01.000Z,WEEK 10 POWER RANKINGS- IG: 4thandgoal_sports #NFL 1. Kansas City Chiefs 2. Detroit Lions 3. Baltimore Ravens 4. Buffalo Bills 5. Washington Commanders 6. Houston Texans 7. Green Bay Packers 8. Philadelphia Eagles 9. Pittsburgh Steelers 10. Minnesota Vikings,Green Bay Packers,neutral,0.9476107954978943,"[0.013463320210576057, 0.9476107954978943, 0.038925886154174805]"
Shawn Logan,2024-11-05T21:24:14.000Z,Death taxes and the Green Bay Packers doing nothing of use at the trade deadline.,Green Bay Packers,negative,0.767629861831665,"[0.767629861831665, 0.21586830914020538, 0.016501858830451965]"
QWIKET NFL,2024-11-05T21:12:31.000Z,#nfl #HereWeGo The Pittsburgh Steelers are making moves as the NFL trade deadline approaches having acquired wide receiver Mike Williams from the New York Jets and linebacker Preston Smith from the Green Bay Packers. Smith's trade allows the Packers to,Green Bay Packers,neutral,0.7628561854362488,"[0.0032816824968904257, 0.7628561854362488, 0.23386216163635254]"
Green Bay Packers,2024-11-05T21:11:43.000Z,Week 9 Official starting lineup as of 11/5-24 Qb-Justin Herbert Rb-Breece Hall Rb-Jahmyr Gibbs Wr-Drake London Wr-Marvin Harrison Jr Te-Isaiah Likely Flex-Ladd McConkey K-Jake Bates D- NO Saints,Green Bay Packers,neutral,0.9620767831802368,"[0.011459403671324253, 0.9620767831802368, 0.026463763788342476]"
Diosdado Pasamonte,2024-11-05T21:06:52.000Z,As a Green Bay Packers shareholder I disagree with this write-in vote. Let them suffer forever. #GoPackGo,Green Bay Packers,negative,0.8876723051071167,"[0.8876723051071167, 0.10186292231082916, 0.010464767925441265]"
NFL Insiders,2024-11-05T21:04:26.000Z,The Pittsburgh Steelers are trading for Green Bay Packers veteran pass-rusher Preston Smith. Via NFL insider Ian Rapoport. #NFL #Steelers #Packers,Green Bay Packers,neutral,0.9589934349060059,"[0.007204941473901272, 0.9589934349060059, 0.03380164876580238]"
Pittsburgh Steelers,2024-11-05T21:02:08.000Z,We have acquired LB Preston Smith from the Green Bay Packers for a 2025 seventh-round pick pending a physical. We also released TE Rodney Williams from the active roster and waived both WR Andy Isabella and LB Craig Young from the practice squad. :,Green Bay Packers,neutral,0.9517728686332703,"[0.008540424518287182, 0.9517728686332703, 0.039686769247055054]"
Green Bay Packers,2024-11-05T21:00:04.000Z,Packers have traded DL Preston Smith to the Pittsburgh Steelers for a 2025 seventh-round draft pick.,Green Bay Packers,neutral,0.9605109691619873,"[0.021182287484407425, 0.9605109691619873, 0.018306732177734375]"
105.7 The Fan,2024-11-05T20:30:15.000Z,Former Packers OL 𝗠𝗶𝗸𝗲 𝗪𝗮𝗵𝗹𝗲 ( ) joins #WisconsinSportsDaily on to discuss the #Packers penalty issues on the O-Line and Green Bay at the trade deadline! Listen to #WSD live here:,Green Bay Packers,neutral,0.9347712397575378,"[0.01879783906042576, 0.9347712397575378, 0.046430956572294235]"
leaguecrawler,2024-11-05T20:28:49.000Z,Get ready for some electrifying NFL analysis! Colin Cowherd unveils his Week 10 Herd Hierarchy highlighting the Green Bay Packers making a comeback and the Los Angeles Chargers storming into the Top 10. Do you agree with the rankings? Check it out here:,Green Bay Packers,positive,0.6633895039558411,"[0.0024691959843039513, 0.334141343832016, 0.6633895039558411]"
NFL Digest,2024-11-05T20:28:37.000Z,#nfl #HereWeGo The Pittsburgh Steelers have made a significant move by acquiring pass rusher Preston Smith from the Green Bay Packers fo...,Green Bay Packers,neutral,0.5417532920837402,"[0.0034194353502243757, 0.5417532920837402, 0.45482730865478516]"
SSN- Green Bay Packers,2024-11-05T20:21:11.000Z,The Packers receive a 2025 7th round pick for Preston Smith,Green Bay Packers,neutral,0.9313478469848633,"[0.006549576297402382, 0.9313478469848633, 0.06210259720683098]"
@slimepont,2024-11-05T20:17:29.000Z,The #Packers trade talks for #Browns DB Greg Newsome II are “rapidly” heating up. Something to watch in Green Bay who desperately need secondary help.,Green Bay Packers,neutral,0.8078083395957947,"[0.047845084220170975, 0.8078083395957947, 0.14434657990932465]"
Vincent Turner,2024-11-05T20:11:59.000Z,Willie Davis DE Green Bay Packers Grambling State University with Vin... via #williedavis #de #greenbaypackers #gramblingstateuniversity #greenbaypackers,Green Bay Packers,neutral,0.9500983953475952,"[0.007926681078970432, 0.9500983953475952, 0.04197493940591812]"
Packer Universe Podcast,2024-11-05T20:13:27.000Z,Heard rumors about a possible trade of Preston at the trade deadline. Never understood why a locker room leader at a position of need would be considered. Well here we are. Thanks for your time here in Green Bay . Best wishes. #Packers #GoPackGo,Green Bay Packers,positive,0.6116695404052734,"[0.05966772511601448, 0.3286627233028412, 0.6116695404052734]"
Chat Sports,2024-11-05T20:14:33.000Z,STEELERS STRIKE AGAIN! Pittsburgh is trading for Edge Rusher Preston Smith from the Green Bay Packers. breaks down the latest in this video WATCH: #NFL,Green Bay Packers,neutral,0.9314754605293274,"[0.006310917437076569, 0.9314754605293274, 0.06221369653940201]"
rcon14,2024-11-05T19:49:52.000Z,Preston had a nice solid career in Green Bay. Packers had already started to move on when you look at the snap counts. I expect them to add an EDGE before the deadline.,Green Bay Packers,positive,0.838188648223877,"[0.011496814899146557, 0.1503145694732666, 0.838188648223877]"
Darius Joshua,2024-11-05T19:49:50.000Z,Not a move I expected but #Packers get some draft compensation Preston Smith racked up 44 sacks in his six seasons in Green Bay,Green Bay Packers,neutral,0.5044940710067749,"[0.4444005489349365, 0.5044940710067749, 0.05110537260770798]"
Endzone Brasil,2024-11-05T19:47:51.000Z,O Green Bay Packers trocou o EDGE Preston Smith para o Pittsburgh Steelers! via,Green Bay Packers,neutral,0.920508623123169,"[0.007061426527798176, 0.920508623123169, 0.07242994755506516]"
Zachary Jacobson,2024-11-05T19:47:10.000Z,Preston Smith’s six-year career in Green Bay ends after playing in 91 of a possible 92 games registering 284 tackles and 47.5 sacks. He’s 11th on the Packers’ all-time sack list and one of Brian Gutekunst’s most unsung pickups.,Green Bay Packers,neutral,0.8445907831192017,"[0.020052935928106308, 0.8445907831192017, 0.13535629212856293]"
Pan y Circo NFL,2024-11-05T19:44:45.000Z,Los Green Bay Packers acaban de traspasar a su EDR: Preston Smith a los Pittsburgh Steelers.,Green Bay Packers,neutral,0.9471564888954163,"[0.012243020348250866, 0.9471564888954163, 0.0406004823744297]"
KDKA,2024-11-05T19:44:32.000Z,Following reports of the Steelers trading for wide receiver Mike Williams from the New York Jets Pittsburgh has bolstered its defense by reportedly acquiring edge rusher Preston Smith from the Green Bay Packers.,Green Bay Packers,neutral,0.903745174407959,"[0.00465213879942894, 0.903745174407959, 0.09160266816616058]"
All Steelers,2024-11-05T19:44:28.000Z,TRADE! The #Steelers have traded with the Green Bay Packers for DE Preston Smith #HereWeGo,Green Bay Packers,neutral,0.8253679275512695,"[0.0038173608481884003, 0.8253679275512695, 0.17081470787525177]"
SteelerNation,2024-11-05T19:43:56.000Z,Steelers make a HUGE move making a big trade with the Green Bay Packers,Green Bay Packers,positive,0.6819220185279846,"[0.006554662715643644, 0.31152328848838806, 0.6819220185279846]"
Ol’ Coyotes R’ Us,2024-11-05T19:43:47.000Z,The Detroit Lions beat the Green Bay packers so badly they’re trading one of their starting edges.,Green Bay Packers,negative,0.7337906956672668,"[0.7337906956672668, 0.23648397624492645, 0.02972528338432312]"
DetroitSportsPodcast,2024-11-05T19:42:51.000Z,"Lone Wolves Lions Video Podcast --Which NFC teams could scare Detroit Lions? --Is Za'Darius Smith enough to make Lions legit Super Bowl contender? --Brian Branch about to be fined a ton --Amon-Ra St. Brown wears ""Green Bay Sucks"" hoodie --Lions embarrass Packers #OnePride",Green Bay Packers,neutral,0.612173318862915,"[0.3348313868045807, 0.612173318862915, 0.05299530178308487]"
Lindsanity,2024-11-05T19:37:54.000Z,Thank you for 5+ great years in Green Bay Preston. Go kick butt in Pittsburgh. I hope the Packers make some other move now that they cleared a roster spot and some cap! #GoPackGo,Green Bay Packers,positive,0.9354349374771118,"[0.006077761296182871, 0.05848732590675354, 0.9354349374771118]"
Bernard Oliver,2024-11-05T19:38:28.000Z,Defensive end Preston Smith has had 44 sacks in the last five and a half seasons for the Green Bay Packers. And now he joins my Pittsburgh Steelers! A veteran who can only add to this defense and I'm all for it.,Green Bay Packers,positive,0.9284008145332336,"[0.003559716045856476, 0.06803947687149048, 0.9284008145332336]"
ZONA FA | NFL & College Football,2024-11-05T19:37:03.000Z,URGENTE: Segundo o o Green Bay Packers trocou o EDGE Preston Smith para o Pittsburgh Steelers.,Green Bay Packers,neutral,0.9464954137802124,"[0.013810277916491032, 0.9464954137802124, 0.03969426825642586]"
Alan Saunders,2024-11-05T19:36:50.000Z,The #Steelers are also trading for pass rusher Preston Smith from the Green Bay Packers according to multiple reports.,Green Bay Packers,neutral,0.9642530083656311,"[0.006056498270481825, 0.9642530083656311, 0.029690498486161232]"
Sports Takes with Pdawg,2024-11-05T19:36:08.000Z,The Green Bay Packers are trading edge rusher Preston Smith to the Pittsburgh Steelers per #NFL #greenbaypackers #PittsburghSteelers #prestonsmith,Green Bay Packers,neutral,0.9497681856155396,"[0.010410823859274387, 0.9497681856155396, 0.03982098028063774]"
Dianna Russini,2024-11-05T19:35:36.000Z,The Green Bay Packers have traded Preston Smith to the Pittsburgh Steelers per source.,Green Bay Packers,neutral,0.9634095430374146,"[0.010960949584841728, 0.9634095430374146, 0.02562956139445305]"
FANTASY UMPIRE,2024-11-05T19:34:49.000Z,#NFL TRADE ALERT Pittsburgh Steelers DE Preston Smith Green Bay Packers Future draft pick(s) TBD #GoPackGo #Steelers,Green Bay Packers,neutral,0.9248045682907104,"[0.006568436045199633, 0.9248045682907104, 0.06862705200910568]"
Matthew Gideon,2024-11-05T19:34:46.000Z,This is a confusing move for the #Packers because they’re pass rush is already really bad. Thank you for all the amazing things you did for the team and Green Bay,Green Bay Packers,negative,0.5935972929000854,"[0.5935972929000854, 0.25298619270324707, 0.15341652929782867]"
